1180,1002,31330
1180,1002,31569
1180,1002,34895
1180,1002,35373
1180,1002,35847
1180,1002,37705
1180,1002,39600
1180,1002,40044
1180,1002,44253
1180,1002,44860
1180,1002,45252
1180,1002,45256
1180,1002,48405
1180,1002,48868
1180,1002,49470
1180,1002,50571
1180,1002,56067
1180,1002,58765
1180,1002,60118
1180,1002,60309
1180,1002,61683
1180,1002,67137
1180,1002,80950
1180,1002,85628
1180,1002,94542
1189,1002,16640
1189,1002,20856
1189,1002,23352
1189,1002,23484
1189,1002,24277
1189,1002,28153
1189,1002,29214
1189,1002,32130
1189,1002,37055
1189,1002,37505
1189,1002,37989
1189,1002,38993
1189,1002,39255
1189,1002,39714
1189,1002,42929
1189,1002,44189
1189,1002,45493
1189,1002,45666
1189,1002,45936
1189,1002,46382
1189,1002,46383
1189,1002,50890
1189,1002,51005
1189,1002,51828
1189,1002,53157
1189,1002,53445
1189,1002,56656
1189,1002,57065
1189,1002,57200
1189,1002,57426
1189,1002,59708
1189,1002,62715
1189,1002,63559
1189,1002,65076
1189,1002,68600
1189,1002,68949
1189,1002,81492
1189,1002,86520
1189,1002,88259
1189,1002,100662
1189,1002,123076
1189,1002,132123
1189,1002,134684
1194,1002,32086
1194,1002,38023
1194,1002,48755
1194,1002,52840
1194,1002,53859
1194,1002,54424
1194,1002,57042
1194,1002,69996
1194,1002,79699
1194,1002,85300
1194,1002,88790
1194,1002,90462
1194,1002,96220
1194,1002,113533
1194,1002,115191
1194,1002,115765
1194,1002,116339
1194,1002,123450
1194,1002,136902
1194,1002,141210
1194,1002,144071
1194,1002,164489
1214,1002,17495
1214,1002,20149
1214,1002,22758
1214,1002,23857
1214,1002,24213
1214,1002,25336
1214,1002,27600
1214,1002,28619
1214,1002,29689
1214,1002,30431
1214,1002,31289
1214,1002,31643
1214,1002,31829
1214,1002,32342
1214,1002,33132
1214,1002,33494
1214,1002,33633
1214,1002,33664
1214,1002,34163
1214,1002,35887
1214,1002,36257
1214,1002,36531
1214,1002,37487
1214,1002,37639
1214,1002,37895
1214,1002,37986
1214,1002,38260
1214,1002,38387
1214,1002,38719
1214,1002,38729
1214,1002,39226
1214,1002,39241
1214,1002,40291
1214,1002,40749
1214,1002,40783
1214,1002,40983
1214,1002,41196
1214,1002,41584
1214,1002,42069
1214,1002,42473
1214,1002,43491
1214,1002,43752
1214,1002,43879
1214,1002,44207
1214,1002,44211
1214,1002,44493
1214,1002,44972
1214,1002,46349
1214,1002,46701
1214,1002,47604
1214,1002,48419
1214,1002,48433
1214,1002,48802
1214,1002,48865
1214,1002,49162
1214,1002,49653
1214,1002,49692
1214,1002,50005
1214,1002,50142
1214,1002,52123
1214,1002,53396
1214,1002,54391
1214,1002,54538
1214,1002,54652
1214,1002,57477
1214,1002,57826
1214,1002,60001
1214,1002,60840
1214,1002,62831
1214,1002,63598
1214,1002,64157
1214,1002,64161
1214,1002,65151
1214,1002,66393
1214,1002,67851
1214,1002,70373
1214,1002,73902
1214,1002,81531
1214,1002,82756
1214,1002,83622
1214,1002,83641
1214,1002,84634
1214,1002,85475
1214,1002,95672
1214,1002,99744
1214,1002,99799
1214,1002,100562
1214,1002,105944
1214,1002,108821
1214,1002,108990
1214,1002,117608
1214,1002,122054
1214,1002,123749
1214,1002,128366
1214,1002,131972
1220,1002,11740
1220,1002,110859
1220,1002,112939
1220,1002,122242
1247,1002,11829
1247,1002,47077
1247,1002,48476
1247,1002,48895
1278,1002,31481
1278,1002,33812
1278,1002,34900
1278,1002,46812
1278,1002,57188
1282,1002,16866
1282,1002,17218
1282,1002,17612
1282,1002,30436
1282,1002,30561
1282,1002,33818
1282,1002,35076
1282,1002,37836
1282,1002,38222
1282,1002,41105
1282,1002,42721
1282,1002,43566
1282,1002,44388
1282,1002,44927
1282,1002,45238
1282,1002,46790
1282,1002,47214
1282,1002,48342
1282,1002,48683
1282,1002,49205
1282,1002,49513
1282,1002,50115
1282,1002,50736
1282,1002,50814
1282,1002,52200
1282,1002,55079
1282,1002,56007
1282,1002,56077
1282,1002,63209
1282,1002,65066
1282,1002,65674
1282,1002,70319
1282,1002,70845
1282,1002,83362
1282,1002,85698
1282,1002,90205
1282,1002,117428
1310,1002,83430
1310,1002,83472
1310,1002,83926
1326,1002,88734
1326,1002,88955
1326,1002,88999
1349,1002,23426
1349,1002,69669
1349,1002,110190
1349,1002,113040
1349,1002,114654
1349,1002,128955
1349,1002,132626
1349,1002,134397
1349,1002,155611
1349,1002,158350
1349,1002,212339
1356,1002,9919
1356,1002,13199
1356,1002,19827
1356,1002,27201
1356,1002,31029
1356,1002,43457
1356,1002,46344
1356,1002,52336
1356,1002,58270
1377,1002,12306
1377,1002,14253
1377,1002,14363
1377,1002,15051
1377,1002,15059
1377,1002,15099
1377,1002,16227
1377,1002,16581
1377,1002,17145
1377,1002,17250
1377,1002,17441
1377,1002,17598
1377,1002,18440
1377,1002,19159
1377,1002,19168
1377,1002,19316
1377,1002,19593
1377,1002,19688
1377,1002,19989
1377,1002,20151
1377,1002,20306
1377,1002,20502
1377,1002,22057
1377,1002,22606
1377,1002,22711
1377,1002,22975
1377,1002,23027
1377,1002,23440
1377,1002,23524
1377,1002,23940
1377,1002,24373
1377,1002,24530
1377,1002,24985
1377,1002,25177
1377,1002,25767
1377,1002,26025
1377,1002,26224
1377,1002,26359
1377,1002,26404
1377,1002,27206
1377,1002,27245
1377,1002,27766
1377,1002,28112
1377,1002,28369
1377,1002,28829
1377,1002,28900
1377,1002,28995
1377,1002,29192
1377,1002,29280
1377,1002,29535
1377,1002,29597
1377,1002,29721
1377,1002,29732
1377,1002,29922
1377,1002,29988
1377,1002,30184
1377,1002,30764
1377,1002,30774
1377,1002,30875
1377,1002,31186
1377,1002,31196
1377,1002,31286
1377,1002,31343
1377,1002,31637
1377,1002,31865
1377,1002,32302
1377,1002,32315
1377,1002,32399
1377,1002,32880
1377,1002,32961
1377,1002,33130
1377,1002,33141
1377,1002,33391
1377,1002,33398
1377,1002,33448
1377,1002,33775
1377,1002,34090
1377,1002,34733
1377,1002,34791
1377,1002,34940
1377,1002,35287
1377,1002,35367
1377,1002,35403
1377,1002,36027
1377,1002,36052
1377,1002,36165
1377,1002,36230
1377,1002,36479
1377,1002,36658
1377,1002,36748
1377,1002,37073
1377,1002,38477
1377,1002,39048
1377,1002,39140
1377,1002,39349
1377,1002,39817
1377,1002,40185
1377,1002,40403
1377,1002,41014
1377,1002,41273
1377,1002,41483
1377,1002,42450
1377,1002,45772
1377,1002,45827
1377,1002,46005
1377,1002,46828
1377,1002,47474
1377,1002,48515
1377,1002,50186
1377,1002,52974
1377,1002,53279
1377,1002,54241
1377,1002,54352
1377,1002,54460
1377,1002,54464
1377,1002,55109
1377,1002,55286
1377,1002,56431
1377,1002,56785
1377,1002,61592
1377,1002,61928
1377,1002,64081
1377,1002,67274
1377,1002,67469
1377,1002,67654
1377,1002,68431
1377,1002,68767
1377,1002,70727
1377,1002,71357
1377,1002,71791
1377,1002,74726
1377,1002,78963
1377,1002,79266
1377,1002,79736
1377,1002,81679
1377,1002,82925
1377,1002,86380
1377,1002,90116
1377,1002,91388
1377,1002,92280
1377,1002,92718
1377,1002,92950
1377,1002,93218
1377,1002,94168
1377,1002,96821
1377,1002,98417
1377,1002,98987
1377,1002,99034
1377,1002,101865
1377,1002,102347
1377,1002,103167
1377,1002,106269
1377,1002,108234
1377,1002,108247
1377,1002,112247
1377,1002,112545
1377,1002,116677
1377,1002,131748
1377,1002,133966
1377,1002,154035
1377,1002,155776
1377,1002,163303
1377,1002,164016
1377,1002,183435
1433,1002,22758
1433,1002,28596
1433,1002,48342
1517,1002,14938
1517,1002,19443
1517,1002,19593
1517,1002,21937
1517,1002,25815
1517,1002,26650
1517,1002,26788
1517,1002,28875
1517,1002,29120
1517,1002,29707
1517,1002,30142
1517,1002,31033
1517,1002,31224
1517,1002,32275
1517,1002,33235
1517,1002,33276
1517,1002,33579
1517,1002,33702
1517,1002,33838
1517,1002,33936
1517,1002,33995
1517,1002,34079
1517,1002,34270
1517,1002,34441
1517,1002,34604
1517,1002,35485
1517,1002,35995
1517,1002,36233
1517,1002,36311
1517,1002,36375
1517,1002,36378
1517,1002,36768
1517,1002,37809
1517,1002,38259
1517,1002,38829
1517,1002,39427
1517,1002,39646
1517,1002,40611
1517,1002,41685
1517,1002,42996
1517,1002,43184
1517,1002,43392
1517,1002,43822
1517,1002,43899
1517,1002,45370
1517,1002,48043
1517,1002,48185
1517,1002,48263
1517,1002,48280
1517,1002,50465
1517,1002,50567
1517,1002,53483
1517,1002,54994
1517,1002,56786
1517,1002,67217
1517,1002,71871
1517,1002,79892
1517,1002,83664
1517,1002,88080
1517,1002,113932
1517,1002,139260
1523,1002,27361
1523,1002,34122
1523,1002,34470
1523,1002,34888
1523,1002,34929
1523,1002,36216
1523,1002,36481
1523,1002,37672
1676,1002,34256
1034,1003,62544
1034,1003,69690
1034,1003,99267
1137,1003,39762
1137,1003,49296
1137,1003,57937
1137,1003,70462
1137,1003,85044
1184,1003,45498
1184,1003,110033
1184,1003,115768
1184,1003,130700
1584,1003,82786
1584,1003,88214
1003,1004,40202
1003,1004,49472
1003,1004,51993
1003,1004,93774
1020,1004,28906
1029,1004,14280
1037,1004,6254
1037,1004,7718
1037,1004,7846
1037,1004,7897
1037,1004,8916
1037,1004,9510
1037,1004,11421
1037,1004,12690
1037,1004,13657
1037,1004,17936
1037,1004,19169
1037,1004,23009
1037,1004,23294
1037,1004,26263
1037,1004,40030
1037,1004,42586
1037,1004,93713
1037,1004,109509
1037,1004,123285
1037,1004,153268
1076,1004,68428
1101,1004,19607
1105,1004,17351
1105,1004,17908
1105,1004,23588
1105,1004,29025
1105,1004,30004
1105,1004,30604
1105,1004,30883
1105,1004,31095
1105,1004,31574
1105,1004,31708
1105,1004,32025
1105,1004,33286
1105,1004,33476
1105,1004,33522
1105,1004,33660
1105,1004,33915
1105,1004,35142
1105,1004,38476
1105,1004,39828
1105,1004,42488
1105,1004,48743
1105,1004,53771
1105,1004,53995
1105,1004,54133
1105,1004,54290
1105,1004,54927
1105,1004,55702
1105,1004,55927
1105,1004,56267
1105,1004,56817
1105,1004,57184
1105,1004,57290
1105,1004,57346
1105,1004,58271
1105,1004,58380
1105,1004,58421
1105,1004,58717
1105,1004,59483
1105,1004,62424
1105,1004,62796
1105,1004,63612
1105,1004,63692
1105,1004,65634
1105,1004,65661
1105,1004,66089
1105,1004,67361
1105,1004,68567
1105,1004,68831
1105,1004,69104
1105,1004,70117
1105,1004,70256
1105,1004,70408
1105,1004,70531
1105,1004,70784
1105,1004,71085
1105,1004,71642
1105,1004,72335
1105,1004,72719
1105,1004,72891
1105,1004,73397
1105,1004,73436
1105,1004,73650
1105,1004,73834
1105,1004,75570
1105,1004,76458
1105,1004,76478
1105,1004,76551
1105,1004,78260
1105,1004,78370
1105,1004,79228
1105,1004,79495
1105,1004,79621
1105,1004,80214
1105,1004,80235
1105,1004,80472
1105,1004,80843
1105,1004,81662
1105,1004,81838
1105,1004,82857
1105,1004,83467
1105,1004,83589
1105,1004,84698
1105,1004,84850
1105,1004,86024
1105,1004,86957
1105,1004,87711
1121,1004,32441
1121,1004,32799
1136,1004,13560
1136,1004,24695
1136,1004,25727
1136,1004,26040
1136,1004,52202
1136,1004,55099
1136,1004,57515
1136,1004,60954
1136,1004,61111
1136,1004,64051
1136,1004,65113
1136,1004,72252
1136,1004,76040
1136,1004,79308
1136,1004,81498
1136,1004,89947
1136,1004,91549
1136,1004,94614
1136,1004,94962
1136,1004,95245
1136,1004,96251
1136,1004,97804
1136,1004,99129
1136,1004,100104
1136,1004,100553
1136,1004,104592
1136,1004,112317
1136,1004,112501
1136,1004,114476
1136,1004,145886
1136,1004,157678
1136,1004,161377
1147,1004,76851
1147,1004,118525
1147,1004,119400
1147,1004,120474
1147,1004,120593
1147,1004,120752
1147,1004,121031
1147,1004,160717
1149,1004,121577
1149,1004,122028
1149,1004,123707
1149,1004,124689
1172,1004,5989
1172,1004,101255
1172,1004,102669
1172,1004,119229
1172,1004,120474
1172,1004,120775
1172,1004,120815
1172,1004,121077
1172,1004,121519
1172,1004,121745
1172,1004,121760
1172,1004,122109
1172,1004,122122
1172,1004,122149
1172,1004,123729
1172,1004,131162
1172,1004,131202
1172,1004,132980
1173,1004,3797
1173,1004,4003
1173,1004,5116
1173,1004,6715
1173,1004,11780
1173,1004,15067
1173,1004,20114
1181,1004,23923
1181,1004,34208
1181,1004,48491
1181,1004,48614
1181,1004,48805
1181,1004,49176
1181,1004,50899
1181,1004,51594
1181,1004,52251
1181,1004,52360
1181,1004,52627
1181,1004,52630
1181,1004,52644
1181,1004,52705
1181,1004,53130
1181,1004,53203
1181,1004,54000
1181,1004,54736
1181,1004,54768
1181,1004,54784
1181,1004,54826
1181,1004,54971
1181,1004,56241
1181,1004,56591
1181,1004,56837
1181,1004,57076
1181,1004,57822
1181,1004,58155
1181,1004,58522
1181,1004,60693
1181,1004,61897
1181,1004,62546
1181,1004,63874
1181,1004,65014
1181,1004,65508
1181,1004,66207
1181,1004,66400
1182,1004,12294
1182,1004,13743
1189,1004,35586
1189,1004,63191
1189,1004,66553
1189,1004,80745
1189,1004,86100
1189,1004,87914
1189,1004,88835
1189,1004,100985
1189,1004,103671
1189,1004,108009
1189,1004,109423
1189,1004,112885
1189,1004,114286
1189,1004,118214
1189,1004,118486
1189,1004,120234
1199,1004,45614
1199,1004,47920
1199,1004,51266
1199,1004,51697
1199,1004,53081
1199,1004,54528
1199,1004,54766
1199,1004,54848
1199,1004,55116
1199,1004,55185
1199,1004,55909
1199,1004,56211
1199,1004,56690
1199,1004,57474
1199,1004,57685
1199,1004,63991
1199,1004,64961
1224,1004,14504
1224,1004,74022
1224,1004,83369
1224,1004,83498
1224,1004,84484
1224,1004,84785
1224,1004,84828
1224,1004,86200
1224,1004,86672
1224,1004,87530
1224,1004,87573
1224,1004,89503
1224,1004,126579
1224,1004,128126
1243,1004,9497
1243,1004,19573
1243,1004,23015
1243,1004,26381
1243,1004,33166
1243,1004,39350
1243,1004,41853
1243,1004,42341
1243,1004,49107
1243,1004,73979
1243,1004,75502
1243,1004,81001
1243,1004,88071
1243,1004,92675
1243,1004,93563
1243,1004,94822
1243,1004,94957
1243,1004,95586
1243,1004,95676
1243,1004,96976
1243,1004,99902
1243,1004,99915
1243,1004,100082
1243,1004,101700
1243,1004,102660
1243,1004,103274
1243,1004,103813
1243,1004,103986
1243,1004,104533
1243,1004,105593
1243,1004,107455
1243,1004,107486
1243,1004,107941
1243,1004,108271
1243,1004,108385
1243,1004,108951
1243,1004,110183
1243,1004,110201
1243,1004,110562
1243,1004,111816
1243,1004,112602
1243,1004,112850
1243,1004,113065
1243,1004,113591
1243,1004,113929
1243,1004,114109
1243,1004,114244
1243,1004,114536
1243,1004,114820
1243,1004,114873
1243,1004,115245
1243,1004,115301
1243,1004,115458
1243,1004,115672
1243,1004,115701
1243,1004,115719
1243,1004,116051
1243,1004,116151
1243,1004,116306
1243,1004,116330
1243,1004,116419
1243,1004,116950
1243,1004,117256
1243,1004,117263
1243,1004,117781
1243,1004,117875
1243,1004,117930
1243,1004,117943
1243,1004,118205
1243,1004,118227
1243,1004,118252
1243,1004,118369
1243,1004,118416
1243,1004,118558
1243,1004,119279
1243,1004,119363
1243,1004,119490
1243,1004,119599
1243,1004,119741
1243,1004,119789
1243,1004,120830
1243,1004,120898
1243,1004,120972
1243,1004,121115
1243,1004,121587
1243,1004,121638
1243,1004,121797
1243,1004,122060
1243,1004,122336
1243,1004,122748
1243,1004,123054
1243,1004,123196
1243,1004,123370
1243,1004,123415
1243,1004,124095
1243,1004,124775
1243,1004,125032
1243,1004,125303
1243,1004,125483
1243,1004,126129
1243,1004,126437
1243,1004,126981
1243,1004,127237
1243,1004,127245
1243,1004,127477
1243,1004,127833
1243,1004,127868
1243,1004,128164
1243,1004,128233
1243,1004,129709
1243,1004,129889
1243,1004,130083
1243,1004,130114
1243,1004,130519
1243,1004,130956
1243,1004,133507
1243,1004,133977
1243,1004,134430
1243,1004,135296
1243,1004,136492
1243,1004,136634
1243,1004,136858
1243,1004,137132
1243,1004,137320
1243,1004,137486
1243,1004,137791
1243,1004,138716
1243,1004,139943
1243,1004,140363
1243,1004,144665
1243,1004,144712
1243,1004,150160
1282,1004,20154
1282,1004,33915
1282,1004,38992
1282,1004,49524
1282,1004,58186
1282,1004,63515
1282,1004,68633
1282,1004,70568
1282,1004,76187
1282,1004,76818
1282,1004,81541
1282,1004,102151
1282,1004,102195
1282,1004,102842
1282,1004,104588
1282,1004,104795
1282,1004,105252
1282,1004,105581
1282,1004,106192
1282,1004,106387
1282,1004,106524
1282,1004,106966
1282,1004,107937
1282,1004,108058
1282,1004,108654
1282,1004,108709
1282,1004,108768
1282,1004,108975
1282,1004,110281
1282,1004,110410
1282,1004,110928
1282,1004,111171
1282,1004,111488
1282,1004,111586
1282,1004,111827
1282,1004,111856
1282,1004,111881
1282,1004,111940
1282,1004,113276
1282,1004,113873
1282,1004,114512
1282,1004,115237
1282,1004,115688
1282,1004,116014
1282,1004,116910
1282,1004,122132
1282,1004,131842
1285,1004,14103
1285,1004,49053
1285,1004,60459
1285,1004,66584
1285,1004,68634
1285,1004,72163
1349,1004,25563
1349,1004,27365
1349,1004,57556
1436,1004,62261
1482,1004,1504
1482,1004,1595
1482,1004,1660
1482,1004,1687
1482,1004,1778
1482,1004,2014
1482,1004,2104
1482,1004,2142
1482,1004,2147
1482,1004,2180
1482,1004,2185
1482,1004,2189
1482,1004,2192
1482,1004,2364
1482,1004,2386
1482,1004,2439
1482,1004,2505
1482,1004,2612
1482,1004,3130
1482,1004,3156
1482,1004,3171
1482,1004,3621
1482,1004,4282
1482,1004,4700
1482,1004,4916
1482,1004,5254
1482,1004,5520
1482,1004,5732
1482,1004,5743
1482,1004,6020
1482,1004,6925
1482,1004,7753
1482,1004,8739
1482,1004,9269
1482,1004,9371
1482,1004,9390
1482,1004,9396
1482,1004,9747
1482,1004,10453
1482,1004,11230
1482,1004,11293
1482,1004,11483
1482,1004,12344
1482,1004,12730
1482,1004,13461
1482,1004,14250
1482,1004,14414
1482,1004,14683
1482,1004,15007
1482,1004,15158
1482,1004,15200
1482,1004,15735
1482,1004,15758
1482,1004,15966
1482,1004,16027
1482,1004,16291
1482,1004,16460
1482,1004,17254
1482,1004,18862
1482,1004,19037
1482,1004,19199
1482,1004,19227
1482,1004,19603
1482,1004,19767
1482,1004,19915
1482,1004,20218
1482,1004,21141
1482,1004,21723
1482,1004,22506
1482,1004,23327
1482,1004,23771
1482,1004,24687
1482,1004,25133
1482,1004,25595
1482,1004,27306
1482,1004,27340
1482,1004,27573
1482,1004,27979
1482,1004,28361
1482,1004,29711
1482,1004,30198
1482,1004,30679
1482,1004,31009
1482,1004,31505
1482,1004,31795
1482,1004,33603
1482,1004,33976
1482,1004,34023
1482,1004,34163
1482,1004,34328
1482,1004,34500
1482,1004,34640
1482,1004,35180
1482,1004,35188
1482,1004,35475
1482,1004,35548
1482,1004,35551
1482,1004,35553
1482,1004,35669
1482,1004,35948
1482,1004,35982
1482,1004,36226
1482,1004,36234
1482,1004,36372
1482,1004,36525
1482,1004,36565
1482,1004,37077
1482,1004,37318
1482,1004,37381
1482,1004,37432
1482,1004,37546
1482,1004,37846
1482,1004,38079
1482,1004,38385
1482,1004,38631
1482,1004,38633
